AdvActionMAPAgent	401	(2,6) > 10 > (4,5) > (4,5)	
319	(3,1) > 4 > (5,2) > (5,2)	
42	(3,6) > 4 > (6,2) > (6,2)	
16000		

NoHelpAgent	69	(8,9) > 10 > (0,7) > (0,7)	
409	(0,1) > 13 > (4,4) > (4,4)	
249	(5,3) > 2 > (9,6) > (9,6)	
508	(6,9) > 7 > (3,5) > (3,5)	
706	(0,8) > 2 > (4,9) > (4,9)	
589	(4,5) > 6 > (3,9) > (3,9)	
409	(3,1) > 4 > (5,2) > (5,2)	
329	(3,6) > 4 > (5,2) > (6,2)	
14200		

NoHelpRepAgent	69	(8,9) > 10 > (0,7) > (0,7)	
409	(0,1) > 13 > (4,4) > (4,4)	
249	(5,3) > 2 > (9,6) > (9,6)	
508	(6,9) > 7 > (3,5) > (3,5)	
706	(0,8) > 2 > (4,9) > (4,9)	
589	(4,5) > 6 > (3,9) > (3,9)	
409	(3,1) > 4 > (5,2) > (5,2)	
329	(3,6) > 4 > (5,2) > (6,2)	
14200		



AdvActionMAPAgent	125	(9,6) > 4 > (1,9) > (1,9)	
73	(4,0) > 8 > (1,3) > (1,3)	
113	(1,2) > 10 > (8,6) > (8,6)	
17	(0,6) > 4 > (4,8) > (4,8)	
78	(2,5) > 8 > (9,3) > (9,3)	
977	(0,1) > 4 > (6,9) > (6,9)	
456	(6,7) > 8 > (0,3) > (0,3)	
729	(8,1) > 11 > (7,4) > (7,4)	
16000		

AdvActionMAPRepAgent	125	(9,6) > 4 > (1,9) > (1,9)	
72	(4,0) > 8 > (1,3) > (1,3)	
113	(1,2) > 10 > (8,6) > (8,6)	
17	(0,6) > 4 > (4,8) > (4,8)	
77	(2,5) > 8 > (9,3) > (9,3)	
977	(0,1) > 4 > (6,9) > (6,9)	
456	(6,7) > 8 > (0,3) > (0,3)	
729	(8,1) > 11 > (7,4) > (7,4)	
16000		

BasicActionMAPAgent	1	(9,6) > 4 > (2,9) > (1,9)	
78	(4,0) > 8 > (1,3) > (1,3)	
258	(1,2) > 10 > (8,6) > (8,6)	
31	(0,6) > 4 > (4,8) > (4,8)	
83	(2,5) > 8 > (9,3) > (9,3)	
1286	(0,1) > 4 > (6,9) > (6,9)	
466	(6,7) > 7 > (0,3) > (0,3)	
738	(8,1) > 11 > (7,4) > (7,4)	
14700		

HelperInitActionMAPAgent	117	(9,6) > 4 > (2,9) > (1,9)	
1	(4,0) > 8 > (1,3) > (1,3)	
67	(1,2) > 10 > (8,6) > (8,6)	
129	(0,6) > 4 > (4,8) > (4,8)	
1	(2,5) > 8 > (9,3) > (9,3)	
1182	(0,1) > 4 > (6,9) > (6,9)	
398	(6,7) > 7 > (0,3) > (0,3)	
645	(8,1) > 11 > (7,4) > (7,4)	
14700		

NoHelpAgent	649	(9,6) > 4 > (1,9) > (1,9)	
99	(4,0) > 8 > (1,2) > (1,3)	
289	(1,2) > 8 > (8,6) > (8,6)	
198	(0,6) > 2 > (4,6) > (4,8)	
89	(2,5) > 8 > (9,3) > (9,3)	
1297	(0,1) > 3 > (6,9) > (6,9)	
139	(6,7) > 8 > (0,5) > (0,3)	
749	(8,1) > 11 > (7,4) > (7,4)	
11300		

NoHelpRepAgent	649	(9,6) > 4 > (1,9) > (1,9)	
98	(4,0) > 8 > (1,2) > (1,3)	
289	(1,2) > 8 > (8,6) > (8,6)	
196	(0,6) > 2 > (4,6) > (4,8)	
89	(2,5) > 8 > (9,3) > (9,3)	
1297	(0,1) > 3 > (6,9) > (6,9)	
138	(6,7) > 8 > (0,5) > (0,3)	
749	(8,1) > 11 > (7,4) > (7,4)	
11300		



AdvActionMAPAgent	127	(9,9) > 6 > (0,5) > (0,5)	
326	(1,2) > 10 > (9,1) > (9,1)	
327	(3,4) > 6 > (5,8) > (5,8)	
35	(9,6) > 7 > (5,8) > (5,8)	
387	(2,6) > 6 > (6,7) > (6,7)	
24	(2,4) > 4 > (3,4) > (3,4)	
268	(2,8) > 6 > (1,2) > (1,2)	
104	(3,4) > 5 > (5,1) > (5,1)	
16000		

AdvActionMAPRepAgent	127	(9,9) > 6 > (0,5) > (0,5)	
326	(1,2) > 10 > (9,1) > (9,1)	
327	(3,4) > 6 > (5,8) > (5,8)	
35	(9,6) > 7 > (5,8) > (5,8)	
387	(2,6) > 6 > (6,7) > (6,7)	
24	(2,4) > 4 > (3,4) > (3,4)	
268	(2,8) > 6 > (1,2) > (1,2)	
104	(3,4) > 5 > (5,1) > (5,1)	
16000		

BasicActionMAPAgent	323	(9,9) > 6 > (0,5) > (0,5)	
362	(1,2) > 10 > (9,1) > (9,1)	
334	(3,4) > 6 > (5,8) > (5,8)	
6	(9,6) > 7 > (5,8) > (5,8)	
393	(2,6) > 6 > (6,7) > (6,7)	
29	(2,4) > 4 > (3,4) > (3,4)	
28	(2,8) > 6 > (1,2) > (1,2)	
107	(3,4) > 5 > (5,1) > (5,1)	
16000		

HelperInitActionMAPAgent	420	(9,9) > 6 > (0,5) > (0,5)	
335	(1,2) > 10 > (9,1) > (9,1)	
288	(3,4) > 6 > (5,8) > (5,8)	
78	(9,6) > 7 > (5,8) > (5,8)	
246	(2,6) > 6 > (6,7) > (6,7)	
6	(2,4) > 4 > (3,4) > (3,4)	
0	(2,8) > 6 > (1,2) > (1,2)	
80	(3,4) > 5 > (5,1) > (5,1)	
16000		

NoHelpAgent	519	(9,9) > 6 > (0,5) > (0,5)	
368	(1,2) > 10 > (9,1) > (9,1)	
339	(3,4) > 6 > (5,8) > (5,8)	
169	(9,6) > 5 > (5,6) > (5,8)	
399	(2,6) > 6 > (6,7) > (6,7)	
39	(2,4) > 3 > (3,4) > (3,4)	
39	(2,8) > 6 > (2,2) > (1,2)	
119	(3,4) > 5 > (5,1) > (5,1)	
12800		

NoHelpRepAgent	519	(9,9) > 6 > (0,5) > (0,5)	
368	(1,2) > 10 > (9,1) > (9,1)	
339	(3,4) > 6 > (5,8) > (5,8)	
168	(9,6) > 5 > (5,6) > (5,8)	
399	(2,6) > 6 > (6,7) > (6,7)	
39	(2,4) > 3 > (3,4) > (3,4)	
138	(2,8) > 6 > (1,3) > (1,2)	
119	(3,4) > 5 > (5,1) > (5,1)	
12800		



AdvActionMAPAgent	195	(4,9) > 5 > (4,5) > (4,5)	
96	(6,6) > 5 > (5,3) > (5,3)	
48	(6,0) > 9 > (5,7) > (5,7)	
174	(4,4) > 3 > (5,1) > (5,1)	
1966	(0,1) > 17 > (8,9) > (8,9)	
217	(1,2) > 10 > (9,8) > (9,8)	
225	(5,4) > 4 > (4,2) > (4,2)	
662	(8,9) > 3 > (5,7) > (5,7)	
16000		

AdvActionMAPRepAgent	195	(4,9) > 5 > (4,5) > (4,5)	
96	(6,6) > 5 > (5,3) > (5,3)	
48	(6,0) > 9 > (5,7) > (5,7)	
174	(4,4) > 3 > (5,1) > (5,1)	
1966	(0,1) > 17 > (8,9) > (8,9)	
217	(1,2) > 10 > (9,8) > (9,8)	
225	(5,4) > 4 > (4,2) > (4,2)	
662	(8,9) > 3 > (5,7) > (5,7)	
16000		

BasicActionMAPAgent	53	(4,9) > 5 > (4,5) > (4,5)	
94	(6,6) > 5 > (5,3) > (5,3)	
55	(6,0) > 9 > (5,7) > (5,7)	
316	(4,4) > 3 > (5,1) > (5,1)	
1936	(0,1) > 17 > (8,9) > (8,9)	
217	(1,2) > 10 > (9,8) > (9,8)	
225	(5,4) > 4 > (4,2) > (4,2)	
662	(8,9) > 3 > (5,7) > (5,7)	
16000		

HelperInitActionMAPAgent	220	(4,9) > 5 > (4,5) > (4,5)	
7	(6,6) > 5 > (5,3) > (5,3)	
4	(6,0) > 9 > (5,7) > (5,7)	
196	(4,4) > 3 > (5,1) > (5,1)	
1376	(0,1) > 17 > (8,9) > (8,9)	
45	(1,2) > 10 > (9,8) > (9,8)	
91	(5,4) > 4 > (4,2) > (4,2)	
528	(8,9) > 3 > (5,7) > (5,7)	
16000		

NoHelpAgent	349	(4,9) > 5 > (4,5) > (4,5)	
99	(6,6) > 5 > (5,3) > (5,3)	
28	(6,0) > 7 > (5,5) > (5,7)	
329	(4,4) > 3 > (5,1) > (5,1)	
1972	(0,1) > 17 > (8,9) > (8,9)	
229	(1,2) > 10 > (8,8) > (9,8)	
229	(5,4) > 4 > (4,2) > (4,2)	
668	(8,9) > 2 > (5,7) > (5,7)	
12900		

NoHelpRepAgent	349	(4,9) > 5 > (4,5) > (4,5)	
99	(6,6) > 5 > (5,3) > (5,3)	
26	(6,0) > 7 > (5,5) > (5,7)	
329	(4,4) > 3 > (5,1) > (5,1)	
1972	(0,1) > 17 > (8,9) > (8,9)	
229	(1,2) > 10 > (8,8) > (9,8)	
229	(5,4) > 4 > (4,2) > (4,2)	
668	(8,9) > 2 > (5,7) > (5,7)	
12900		



AdvActionMAPAgent	30	(7,6) > 10 > (0,7) > (0,7)	
284	(6,3) > 6 > (7,7) > (7,7)	
557	(2,5) > 8 > (5,1) > (5,1)	
63	(7,3) > 4 > (9,9) > (9,9)	
339	(8,4) > 12 > (2,2) > (2,2)	
794	(0,2) > 13 > (5,9) > (5,9)	
61	(8,2) > 9 > (5,4) > (5,4)	
404	(2,0) > 13 > (8,0) > (8,0)	
16000		

AdvActionMAPRepAgent	30	(7,6) > 10 > (0,7) > (0,7)	
284	(6,3) > 6 > (7,7) > (7,7)	
557	(2,5) > 8 > (5,1) > (5,1)	
63	(7,3) > 4 > (9,9) > (9,9)	
339	(8,4) > 12 > (2,2) > (2,2)	
794	(0,2) > 13 > (5,9) > (5,9)	
60	(8,2) > 9 > (5,4) > (5,4)	
404	(2,0) > 13 > (8,0) > (8,0)	
16000		

BasicActionMAPAgent	242	(7,6) > 10 > (0,7) > (0,7)	
27	(6,3) > 6 > (7,7) > (7,7)	
449	(2,5) > 8 > (5,1) > (5,1)	
13	(7,3) > 4 > (9,9) > (9,9)	
342	(8,4) > 12 > (2,2) > (2,2)	
796	(0,2) > 13 > (5,9) > (5,9)	
75	(8,2) > 9 > (5,4) > (5,4)	
404	(2,0) > 13 > (8,0) > (8,0)	
16000		

HelperInitActionMAPAgent	301	(7,6) > 10 > (0,7) > (0,7)	
274	(6,3) > 6 > (7,7) > (7,7)	
229	(2,5) > 8 > (5,1) > (5,1)	
112	(7,3) > 4 > (9,9) > (9,9)	
291	(8,4) > 12 > (2,2) > (2,2)	
470	(0,2) > 13 > (5,9) > (5,9)	
5	(8,2) > 9 > (5,4) > (5,4)	
335	(2,0) > 13 > (8,0) > (8,0)	
16000		

NoHelpAgent	16	(7,6) > 10 > (0,7) > (0,7)	
336	(6,3) > 6 > (7,7) > (7,7)	
609	(2,5) > 8 > (5,1) > (5,1)	
28	(7,3) > 3 > (9,8) > (9,9)	
358	(8,4) > 12 > (2,2) > (2,2)	
806	(0,2) > 13 > (5,9) > (5,9)	
89	(8,2) > 8 > (6,4) > (5,4)	
419	(2,0) > 13 > (8,0) > (8,0)	
13100		

NoHelpRepAgent	16	(7,6) > 10 > (0,7) > (0,7)	
336	(6,3) > 6 > (7,7) > (7,7)	
609	(2,5) > 8 > (5,1) > (5,1)	
27	(7,3) > 3 > (9,8) > (9,9)	
358	(8,4) > 12 > (2,2) > (2,2)	
806	(0,2) > 13 > (5,9) > (5,9)	
88	(8,2) > 8 > (6,4) > (5,4)	
419	(2,0) > 13 > (8,0) > (8,0)	
13100		



AdvActionMAPAgent	92	(8,1) > 6 > (9,5) > (9,5)	
21	(1,9) > 6 > (1,4) > (1,4)	
379	(6,6) > 5 > (4,3) > (4,3)	
200	(4,0) > 7 > (5,2) > (5,2)	
990	(4,6) > 7 > (2,2) > (2,2)	
86	(7,8) > 4 > (7,3) > (7,3)	
570	(6,4) > 4 > (8,6) > (8,6)	
169	(6,9) > 9 > (8,6) > (8,6)	
16000		

AdvActionMAPRepAgent	90	(8,1) > 6 > (9,5) > (9,5)	
20	(1,9) > 6 > (1,4) > (1,4)	
379	(6,6) > 5 > (4,3) > (4,3)	
200	(4,0) > 7 > (5,2) > (5,2)	
990	(4,6) > 7 > (2,2) > (2,2)	
86	(7,8) > 4 > (7,3) > (7,3)	
570	(6,4) > 4 > (8,6) > (8,6)	
169	(6,9) > 9 > (8,6) > (8,6)	
16000		

BasicActionMAPAgent	94	(8,1) > 6 > (9,5) > (9,5)	
49	(1,9) > 6 > (1,4) > (1,4)	
381	(6,6) > 5 > (4,3) > (4,3)	
202	(4,0) > 7 > (5,2) > (5,2)	
992	(4,6) > 7 > (2,2) > (2,2)	
91	(7,8) > 4 > (7,3) > (7,3)	
572	(6,4) > 4 > (8,6) > (8,6)	
170	(6,9) > 9 > (8,6) > (8,6)	
16000		

HelperInitActionMAPAgent	11	(8,1) > 6 > (9,5) > (9,5)	
3	(1,9) > 6 > (1,4) > (1,4)	
292	(6,6) > 5 > (4,3) > (4,3)	
97	(4,0) > 7 > (5,2) > (5,2)	
747	(4,6) > 7 > (2,2) > (2,2)	
5	(7,8) > 4 > (7,3) > (7,3)	
429	(6,4) > 4 > (8,6) > (8,6)	
74	(6,9) > 9 > (8,6) > (8,6)	
16000		

NoHelpAgent	99	(8,1) > 6 > (9,5) > (9,5)	
69	(1,9) > 5 > (1,5) > (1,4)	
408	(6,6) > 5 > (4,3) > (4,3)	
209	(4,0) > 7 > (5,2) > (5,2)	
999	(4,6) > 7 > (2,2) > (2,2)	
109	(7,8) > 3 > (7,3) > (7,3)	
579	(6,4) > 4 > (8,6) > (8,6)	
189	(6,9) > 9 > (7,6) > (8,6)	
12800		

NoHelpRepAgent	99	(8,1) > 6 > (9,5) > (9,5)	
68	(1,9) > 5 > (1,5) > (1,4)	
408	(6,6) > 5 > (4,3) > (4,3)	
209	(4,0) > 7 > (5,2) > (5,2)	
999	(4,6) > 7 > (2,2) > (2,2)	
109	(7,8) > 3 > (7,3) > (7,3)	
579	(6,4) > 4 > (8,6) > (8,6)	
189	(6,9) > 9 > (7,6) > (8,6)	
12800		



AdvActionMAPAgent	114	(6,2) > 6 > (9,9) > (9,9)	
123	(3,8) > 11 > (2,2) > (2,2)	
357	(2,8) > 7 > (1,0) > (1,0)	
650	(5,9) > 13 > (2,3) > (2,3)	
41	(7,0) > 9 > (6,7) > (6,7)	
180	(5,7) > 6 > (2,5) > (2,5)	
300	(7,6) > 6 > (2,0) > (2,0)	
421	(5,2) > 5 > (1,2) > (1,2)	
16000		

AdvActionMAPRepAgent	112	(6,2) > 6 > (9,9) > (9,9)	
123	(3,8) > 11 > (2,2) > (2,2)	
357	(2,8) > 7 > (1,0) > (1,0)	
650	(5,9) > 13 > (2,3) > (2,3)	
39	(7,0) > 9 > (6,7) > (6,7)	
180	(5,7) > 6 > (2,5) > (2,5)	
300	(7,6) > 6 > (2,0) > (2,0)	
421	(5,2) > 5 > (1,2) > (1,2)	
16000		

BasicActionMAPAgent	117	(6,2) > 6 > (9,9) > (9,9)	
127	(3,8) > 11 > (2,2) > (2,2)	
81	(2,8) > 7 > (1,0) > (1,0)	
404	(5,9) > 13 > (2,3) > (2,3)	
75	(7,0) > 9 > (6,7) > (6,7)	
185	(5,7) > 6 > (2,5) > (2,5)	
304	(7,6) > 6 > (2,0) > (2,0)	
425	(5,2) > 5 > (1,2) > (1,2)	
16000		

HelperInitActionMAPAgent	71	(6,2) > 6 > (9,9) > (9,9)	
13	(3,8) > 11 > (2,2) > (2,2)	
522	(2,8) > 7 > (1,0) > (1,0)	
556	(5,9) > 13 > (2,3) > (2,3)	
4	(7,0) > 9 > (6,7) > (6,7)	
204	(5,7) > 5 > (3,5) > (2,5)	
291	(7,6) > 6 > (2,0) > (2,0)	
1	(5,2) > 5 > (1,2) > (1,2)	
14500		

NoHelpAgent	179	(6,2) > 5 > (9,9) > (9,9)	
19	(3,8) > 11 > (2,3) > (2,2)	
607	(2,8) > 6 > (1,0) > (1,0)	
518	(5,9) > 13 > (2,3) > (2,3)	
99	(7,0) > 9 > (6,6) > (6,7)	
209	(5,7) > 5 > (3,5) > (2,5)	
346	(7,6) > 6 > (2,0) > (2,0)	
439	(5,2) > 5 > (1,2) > (1,2)	
11600		

NoHelpRepAgent	179	(6,2) > 5 > (9,9) > (9,9)	
18	(3,8) > 11 > (2,3) > (2,2)	
607	(2,8) > 6 > (1,0) > (1,0)	
518	(5,9) > 13 > (2,3) > (2,3)	
97	(7,0) > 9 > (6,6) > (6,7)	
209	(5,7) > 5 > (3,5) > (2,5)	
346	(7,6) > 6 > (2,0) > (2,0)	
439	(5,2) > 5 > (1,2) > (1,2)	
11600		



AdvActionMAPAgent	254	(8,1) > 9 > (9,1) > (9,1)	
421	(1,3) > 7 > (6,4) > (6,4)	
574	(4,1) > 13 > (1,2) > (1,2)	
177	(5,7) > 10 > (4,6) > (4,6)	
804	(8,7) > 9 > (7,0) > (7,0)	
377	(1,1) > 9 > (4,5) > (4,5)	
874	(7,3) > 7 > (6,1) > (6,1)	
48	(7,6) > 5 > (8,9) > (8,9)	
16000		

AdvActionMAPRepAgent	254	(8,1) > 9 > (9,1) > (9,1)	
421	(1,3) > 7 > (6,4) > (6,4)	
574	(4,1) > 13 > (1,2) > (1,2)	
177	(5,7) > 10 > (4,6) > (4,6)	
804	(8,7) > 9 > (7,0) > (7,0)	
377	(1,1) > 9 > (4,5) > (4,5)	
874	(7,3) > 7 > (6,1) > (6,1)	
48	(7,6) > 5 > (8,9) > (8,9)	
16000		

BasicActionMAPAgent	254	(8,1) > 9 > (9,1) > (9,1)	
421	(1,3) > 7 > (6,4) > (6,4)	
574	(4,1) > 13 > (1,2) > (1,2)	
177	(5,7) > 10 > (4,6) > (4,6)	
804	(8,7) > 9 > (7,0) > (7,0)	
377	(1,1) > 9 > (4,5) > (4,5)	
874	(7,3) > 7 > (6,1) > (6,1)	
48	(7,6) > 5 > (8,9) > (8,9)	
16000		

HelperInitActionMAPAgent	306	(8,1) > 9 > (9,1) > (9,1)	
339	(1,3) > 7 > (6,4) > (6,4)	
357	(4,1) > 13 > (1,2) > (1,2)	
78	(5,7) > 10 > (4,6) > (4,6)	
685	(8,7) > 9 > (7,0) > (7,0)	
228	(1,1) > 9 > (4,5) > (4,5)	
741	(7,3) > 7 > (6,1) > (6,1)	
19	(7,6) > 5 > (8,9) > (8,9)	
16000		

NoHelpAgent	258	(8,1) > 9 > (9,1) > (9,1)	
439	(1,3) > 6 > (6,3) > (6,4)	
618	(4,1) > 13 > (1,2) > (1,2)	
179	(5,7) > 10 > (4,6) > (4,6)	
808	(8,7) > 9 > (7,0) > (7,0)	
379	(1,1) > 9 > (4,5) > (4,5)	
878	(7,3) > 7 > (6,1) > (6,1)	
66	(7,6) > 5 > (8,9) > (8,9)	
14600		

NoHelpRepAgent	258	(8,1) > 9 > (9,1) > (9,1)	
439	(1,3) > 6 > (6,3) > (6,4)	
618	(4,1) > 13 > (1,2) > (1,2)	
179	(5,7) > 10 > (4,6) > (4,6)	
808	(8,7) > 9 > (7,0) > (7,0)	
379	(1,1) > 9 > (4,5) > (4,5)	
878	(7,3) > 7 > (6,1) > (6,1)	
66	(7,6) > 5 > (8,9) > (8,9)	
14600		



AdvActionMAPAgent	395	(9,3) > 5 > (1,3) > (1,3)	
61	(0,9) > 10 > (4,7) > (4,7)	
369	(1,1) > 10 > (8,0) > (8,0)	
439	(2,0) > 8 > (1,4) > (1,4)	
549	(3,0) > 7 > (9,0) > (9,0)	
307	(8,3) > 8 > (1,3) > (1,3)	
1068	(3,7) > 2 > (6,6) > (6,6)	
340	(5,6) > 8 > (4,7) > (4,7)	
16000		

AdvActionMAPRepAgent	395	(9,3) > 5 > (1,3) > (1,3)	
61	(0,9) > 10 > (4,7) > (4,7)	
369	(1,1) > 10 > (8,0) > (8,0)	
439	(2,0) > 8 > (1,4) > (1,4)	
549	(3,0) > 7 > (9,0) > (9,0)	
306	(8,3) > 8 > (1,3) > (1,3)	
1068	(3,7) > 2 > (6,6) > (6,6)	
340	(5,6) > 8 > (4,7) > (4,7)	
16000		

BasicActionMAPAgent	269	(9,3) > 5 > (1,3) > (1,3)	
65	(0,9) > 10 > (4,7) > (4,7)	
693	(1,1) > 10 > (8,0) > (8,0)	
453	(2,0) > 8 > (1,4) > (1,4)	
563	(3,0) > 7 > (9,0) > (9,0)	
11	(8,3) > 6 > (3,3) > (1,3)	
1082	(3,7) > 2 > (6,6) > (6,6)	
354	(5,6) > 8 > (4,7) > (4,7)	
14600		

HelperInitActionMAPAgent	92	(9,3) > 5 > (1,3) > (1,3)	
6	(0,9) > 10 > (4,7) > (4,7)	
233	(1,1) > 10 > (8,0) > (8,0)	
361	(2,0) > 8 > (1,4) > (1,4)	
469	(3,0) > 7 > (9,0) > (9,0)	
138	(8,3) > 7 > (2,3) > (1,3)	
953	(3,7) > 2 > (6,6) > (6,6)	
312	(5,6) > 8 > (4,7) > (4,7)	
14700		

NoHelpAgent	649	(9,3) > 5 > (1,3) > (1,3)	
69	(0,9) > 10 > (4,7) > (4,7)	
699	(1,1) > 10 > (8,0) > (8,0)	
459	(2,0) > 8 > (1,4) > (1,4)	
569	(3,0) > 7 > (9,0) > (9,0)	
329	(8,3) > 4 > (5,3) > (1,3)	
1088	(3,7) > 2 > (6,6) > (6,6)	
388	(5,6) > 8 > (4,7) > (4,7)	
14400		

NoHelpRepAgent	649	(9,3) > 5 > (1,3) > (1,3)	
69	(0,9) > 10 > (4,7) > (4,7)	
699	(1,1) > 10 > (8,0) > (8,0)	
459	(2,0) > 8 > (1,4) > (1,4)	
569	(3,0) > 7 > (9,0) > (9,0)	
327	(8,3) > 4 > (5,3) > (1,3)	
1088	(3,7) > 2 > (6,6) > (6,6)	
388	(5,6) > 8 > (4,7) > (4,7)	
14400		



AdvActionMAPAgent	176	(4,6) > 6 > (6,0) > (6,0)	
236	(6,5) > 6 > (5,1) > (5,1)	
768	(2,3) > 6 > (2,5) > (2,5)	
727	(7,7) > 10 > (3,2) > (3,2)	
539	(3,2) > 6 > (7,4) > (7,4)	
687	(3,1) > 11 > (7,7) > (7,7)	
160	(7,9) > 10 > (9,3) > (9,3)	
628	(9,2) > 10 > (1,3) > (1,3)	
16000		

AdvActionMAPRepAgent	176	(4,6) > 6 > (6,0) > (6,0)	
236	(6,5) > 6 > (5,1) > (5,1)	
768	(2,3) > 6 > (2,5) > (2,5)	
727	(7,7) > 10 > (3,2) > (3,2)	
539	(3,2) > 6 > (7,4) > (7,4)	
687	(3,1) > 11 > (7,7) > (7,7)	
159	(7,9) > 10 > (9,3) > (9,3)	
628	(9,2) > 10 > (1,3) > (1,3)	
16000		

BasicActionMAPAgent	178	(4,6) > 6 > (6,0) > (6,0)	
238	(6,5) > 6 > (5,1) > (5,1)	
770	(2,3) > 6 > (2,5) > (2,5)	
729	(7,7) > 10 > (3,2) > (3,2)	
541	(3,2) > 6 > (7,4) > (7,4)	
689	(3,1) > 11 > (7,7) > (7,7)	
188	(7,9) > 10 > (9,3) > (9,3)	
630	(9,2) > 10 > (1,3) > (1,3)	
16000		

HelperInitActionMAPAgent	0	(4,6) > 6 > (6,0) > (6,0)	
163	(6,5) > 6 > (5,1) > (5,1)	
710	(2,3) > 6 > (2,5) > (2,5)	
449	(7,7) > 10 > (3,2) > (3,2)	
413	(3,2) > 6 > (7,4) > (7,4)	
588	(3,1) > 11 > (7,7) > (7,7)	
257	(7,9) > 10 > (9,3) > (9,3)	
429	(9,2) > 10 > (1,3) > (1,3)	
16000		

NoHelpAgent	499	(4,6) > 6 > (5,0) > (6,0)	
259	(6,5) > 5 > (5,1) > (5,1)	
818	(2,3) > 6 > (2,5) > (2,5)	
748	(7,7) > 10 > (3,2) > (3,2)	
549	(3,2) > 5 > (7,4) > (7,4)	
697	(3,1) > 11 > (7,7) > (7,7)	
209	(7,9) > 10 > (8,3) > (9,3)	
638	(9,2) > 10 > (1,3) > (1,3)	
13000		

NoHelpRepAgent	499	(4,6) > 6 > (5,0) > (6,0)	
259	(6,5) > 5 > (5,1) > (5,1)	
818	(2,3) > 6 > (2,5) > (2,5)	
748	(7,7) > 10 > (3,2) > (3,2)	
549	(3,2) > 5 > (7,4) > (7,4)	
697	(3,1) > 11 > (7,7) > (7,7)	
209	(7,9) > 10 > (8,3) > (9,3)	
638	(9,2) > 10 > (1,3) > (1,3)	
13000		



AdvActionMAPAgent	76	(6,9) > 4 > (5,6) > (5,6)	
238	(3,0) > 6 > (9,9) > (9,9)	
548	(5,9) > 10 > (9,6) > (9,6)	
480	(4,6) > 6 > (4,5) > (4,5)	
659	(4,1) > 11 > (7,2) > (7,2)	
630	(9,5) > 6 > (1,3) > (1,3)	
560	(5,4) > 3 > (2,3) > (2,3)	
516	(1,1) > 13 > (6,8) > (6,8)	
16000		

AdvActionMAPRepAgent	76	(6,9) > 4 > (5,6) > (5,6)	
238	(3,0) > 6 > (9,9) > (9,9)	
548	(5,9) > 10 > (9,6) > (9,6)	
480	(4,6) > 6 > (4,5) > (4,5)	
659	(4,1) > 11 > (7,2) > (7,2)	
630	(9,5) > 6 > (1,3) > (1,3)	
560	(5,4) > 3 > (2,3) > (2,3)	
516	(1,1) > 13 > (6,8) > (6,8)	
16000		

BasicActionMAPAgent	76	(6,9) > 4 > (5,6) > (5,6)	
288	(3,0) > 6 > (9,9) > (9,9)	
238	(5,9) > 10 > (9,6) > (9,6)	
480	(4,6) > 6 > (4,5) > (4,5)	
659	(4,1) > 11 > (7,2) > (7,2)	
630	(9,5) > 6 > (1,3) > (1,3)	
560	(5,4) > 3 > (2,3) > (2,3)	
516	(1,1) > 13 > (6,8) > (6,8)	
16000		

HelperInitActionMAPAgent	7	(6,9) > 4 > (5,6) > (5,6)	
73	(3,0) > 6 > (9,9) > (9,9)	
721	(5,9) > 10 > (9,6) > (9,6)	
263	(4,6) > 6 > (4,5) > (4,5)	
288	(4,1) > 11 > (7,2) > (7,2)	
375	(9,5) > 6 > (1,3) > (1,3)	
305	(5,4) > 3 > (2,3) > (2,3)	
433	(1,1) > 13 > (6,8) > (6,8)	
16000		

NoHelpAgent	79	(6,9) > 2 > (5,6) > (5,6)	
339	(3,0) > 6 > (7,9) > (9,9)	
947	(5,9) > 10 > (9,6) > (9,6)	
489	(4,6) > 6 > (4,5) > (4,5)	
668	(4,1) > 11 > (7,2) > (7,2)	
639	(9,5) > 6 > (1,3) > (1,3)	
569	(5,4) > 3 > (2,3) > (2,3)	
546	(1,1) > 13 > (6,8) > (6,8)	
14200		

NoHelpRepAgent	79	(6,9) > 2 > (5,6) > (5,6)	
338	(3,0) > 6 > (7,9) > (9,9)	
947	(5,9) > 10 > (9,6) > (9,6)	
489	(4,6) > 6 > (4,5) > (4,5)	
668	(4,1) > 11 > (7,2) > (7,2)	
639	(9,5) > 6 > (1,3) > (1,3)	
569	(5,4) > 3 > (2,3) > (2,3)	
546	(1,1) > 13 > (6,8) > (6,8)	
14200		



AdvActionMAPAgent	40	(5,6) > 6 > (3,9) > (3,9)	
2	(8,2) > 9 > (0,7) > (0,7)	
74	(6,3) > 7 > (2,3) > (2,3)	
103	(2,2) > 2 > (9,9) > (9,9)	
442	(0,3) > 10 > (2,4) > (2,4)	
337	(6,8) > 8 > (9,6) > (9,6)	
217	(7,0) > 4 > (6,2) > (6,2)	
21	(1,8) > 6 > (8,8) > (8,8)	
16000		

AdvActionMAPRepAgent	40	(5,6) > 6 > (3,9) > (3,9)	
2	(8,2) > 9 > (0,7) > (0,7)	
74	(6,3) > 7 > (2,3) > (2,3)	
102	(2,2) > 2 > (9,9) > (9,9)	
442	(0,3) > 10 > (2,4) > (2,4)	
337	(6,8) > 8 > (9,6) > (9,6)	
217	(7,0) > 4 > (6,2) > (6,2)	
